cluster_id,analysis_order,reference,treatment,correctness,execution_class
4fb4506089e2221fa25c2e89f5d7854c,75,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
4fb4506089e2221fa25c2e89f5d7854c,75,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
43119b9f7e6485dc126eaa8c4d59d792,82,BASE,T0_OFF,true,primary
43119b9f7e6485dc126eaa8c4d59d792,82,BASE,T1_SILENT_CHECK,true,primary
43119b9f7e6485dc126eaa8c4d59d792,82,MASK_SENTINEL,T0_OFF,true,primary
43119b9f7e6485dc126eaa8c4d59d792,82,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
43119b9f7e6485dc126eaa8c4d59d792,82,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
43119b9f7e6485dc126eaa8c4d59d792,82,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
35064b8fd23f857075828431023ba8cf,132,BASE,T0_OFF,true,primary
35064b8fd23f857075828431023ba8cf,132,BASE,T1_SILENT_CHECK,true,primary
35064b8fd23f857075828431023ba8cf,132,MASK_SENTINEL,T0_OFF,false,primary
35064b8fd23f857075828431023ba8cf,132,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
35064b8fd23f857075828431023ba8cf,132,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
35064b8fd23f857075828431023ba8cf,132,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
fd25fd4136b6d5ee4dbe3bc40c74665f,289,BASE,T0_OFF,true,primary
fd25fd4136b6d5ee4dbe3bc40c74665f,289,BASE,T1_SILENT_CHECK,true,primary
fd25fd4136b6d5ee4dbe3bc40c74665f,289,MASK_SENTINEL,T0_OFF,true,primary
fd25fd4136b6d5ee4dbe3bc40c74665f,289,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
fd25fd4136b6d5ee4dbe3bc40c74665f,289,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
fd25fd4136b6d5ee4dbe3bc40c74665f,289,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
9f70e7281f5fa4f1458a11c25de6026f,165,BASE,T0_OFF,false,primary
9f70e7281f5fa4f1458a11c25de6026f,165,BASE,T1_SILENT_CHECK,false,primary
9f70e7281f5fa4f1458a11c25de6026f,165,MASK_SENTINEL,T0_OFF,false,primary
9f70e7281f5fa4f1458a11c25de6026f,165,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
9f70e7281f5fa4f1458a11c25de6026f,165,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
9f70e7281f5fa4f1458a11c25de6026f,165,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
9f70e7281f5fa4f1458a11c25de6026f,165,BASE,T0_OFF,false,integrity_duplicate
9f70e7281f5fa4f1458a11c25de6026f,165,BASE,T1_SILENT_CHECK,false,integrity_duplicate
9f70e7281f5fa4f1458a11c25de6026f,165,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
9f70e7281f5fa4f1458a11c25de6026f,165,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
9f70e7281f5fa4f1458a11c25de6026f,165,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
9f70e7281f5fa4f1458a11c25de6026f,165,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
97f1b072339d86f30c876a08f62fcf95,139,BASE,T0_OFF,true,primary
97f1b072339d86f30c876a08f62fcf95,139,BASE,T1_SILENT_CHECK,false,primary
97f1b072339d86f30c876a08f62fcf95,139,MASK_SENTINEL,T0_OFF,true,primary
97f1b072339d86f30c876a08f62fcf95,139,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
97f1b072339d86f30c876a08f62fcf95,139,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
97f1b072339d86f30c876a08f62fcf95,139,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
2e300a153d00c1f83285b28e511b27b8,51,BASE,T0_OFF,false,primary
2e300a153d00c1f83285b28e511b27b8,51,BASE,T1_SILENT_CHECK,false,primary
2e300a153d00c1f83285b28e511b27b8,51,MASK_SENTINEL,T0_OFF,false,primary
2e300a153d00c1f83285b28e511b27b8,51,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
2e300a153d00c1f83285b28e511b27b8,51,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
2e300a153d00c1f83285b28e511b27b8,51,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
2e300a153d00c1f83285b28e511b27b8,51,BASE,T0_OFF,false,integrity_duplicate
2e300a153d00c1f83285b28e511b27b8,51,BASE,T1_SILENT_CHECK,false,integrity_duplicate
2e300a153d00c1f83285b28e511b27b8,51,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
2e300a153d00c1f83285b28e511b27b8,51,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
2e300a153d00c1f83285b28e511b27b8,51,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
2e300a153d00c1f83285b28e511b27b8,51,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
9a22909da703099796976171056258ac,183,BASE,T0_OFF,true,primary
9a22909da703099796976171056258ac,183,BASE,T1_SILENT_CHECK,true,primary
9a22909da703099796976171056258ac,183,MASK_SENTINEL,T0_OFF,true,primary
9a22909da703099796976171056258ac,183,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
9a22909da703099796976171056258ac,183,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
9a22909da703099796976171056258ac,183,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
48cba07a28a081c55ea064459f98d4d0,72,BASE,T0_OFF,false,primary
48cba07a28a081c55ea064459f98d4d0,72,BASE,T1_SILENT_CHECK,false,primary
48cba07a28a081c55ea064459f98d4d0,72,MASK_SENTINEL,T0_OFF,false,primary
48cba07a28a081c55ea064459f98d4d0,72,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
48cba07a28a081c55ea064459f98d4d0,72,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
48cba07a28a081c55ea064459f98d4d0,72,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
af58e8624961d32fee7fb59628387f85,247,BASE,T0_OFF,false,primary
af58e8624961d32fee7fb59628387f85,247,BASE,T1_SILENT_CHECK,true,primary
af58e8624961d32fee7fb59628387f85,247,MASK_SENTINEL,T0_OFF,false,primary
af58e8624961d32fee7fb59628387f85,247,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
af58e8624961d32fee7fb59628387f85,247,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
af58e8624961d32fee7fb59628387f85,247,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
b3a27905c23d10611ea0bb2e7130f9f4,203,BASE,T0_OFF,false,primary
b3a27905c23d10611ea0bb2e7130f9f4,203,BASE,T1_SILENT_CHECK,false,primary
b3a27905c23d10611ea0bb2e7130f9f4,203,MASK_SENTINEL,T0_OFF,false,primary
b3a27905c23d10611ea0bb2e7130f9f4,203,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
b3a27905c23d10611ea0bb2e7130f9f4,203,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
b3a27905c23d10611ea0bb2e7130f9f4,203,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
9dfb687e13699d444adf359c5332e84d,184,BASE,T0_OFF,true,primary
9dfb687e13699d444adf359c5332e84d,184,BASE,T1_SILENT_CHECK,true,primary
9dfb687e13699d444adf359c5332e84d,184,MASK_SENTINEL,T0_OFF,true,primary
9dfb687e13699d444adf359c5332e84d,184,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
9dfb687e13699d444adf359c5332e84d,184,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
9dfb687e13699d444adf359c5332e84d,184,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
e4c1d6df1a50a13293c339f9a443719a,239,BASE,T0_OFF,true,primary
e4c1d6df1a50a13293c339f9a443719a,239,BASE,T1_SILENT_CHECK,true,primary
e4c1d6df1a50a13293c339f9a443719a,239,MASK_SENTINEL,T0_OFF,true,primary
e4c1d6df1a50a13293c339f9a443719a,239,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
e4c1d6df1a50a13293c339f9a443719a,239,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
e4c1d6df1a50a13293c339f9a443719a,239,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
38d09667081e5f89772dc477fb23d817,58,BASE,T0_OFF,false,primary
38d09667081e5f89772dc477fb23d817,58,BASE,T1_SILENT_CHECK,false,primary
38d09667081e5f89772dc477fb23d817,58,MASK_SENTINEL,T0_OFF,false,primary
38d09667081e5f89772dc477fb23d817,58,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
38d09667081e5f89772dc477fb23d817,58,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
38d09667081e5f89772dc477fb23d817,58,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
cde1bbe848cfa66eb75aa6a439fe1aa4,265,BASE,T0_OFF,false,primary
cde1bbe848cfa66eb75aa6a439fe1aa4,265,BASE,T1_SILENT_CHECK,false,primary
cde1bbe848cfa66eb75aa6a439fe1aa4,265,MASK_SENTINEL,T0_OFF,false,primary
cde1bbe848cfa66eb75aa6a439fe1aa4,265,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
cde1bbe848cfa66eb75aa6a439fe1aa4,265,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
cde1bbe848cfa66eb75aa6a439fe1aa4,265,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
c67015821be772242e3b08c8ec36a294,214,BASE,T0_OFF,true,primary
c67015821be772242e3b08c8ec36a294,214,BASE,T1_SILENT_CHECK,true,primary
c67015821be772242e3b08c8ec36a294,214,MASK_SENTINEL,T0_OFF,true,primary
c67015821be772242e3b08c8ec36a294,214,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
c67015821be772242e3b08c8ec36a294,214,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
c67015821be772242e3b08c8ec36a294,214,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
1efea1138c7ae2b0e749993c8870b163,37,BASE,T0_OFF,true,primary
1efea1138c7ae2b0e749993c8870b163,37,BASE,T1_SILENT_CHECK,true,primary
1efea1138c7ae2b0e749993c8870b163,37,MASK_SENTINEL,T0_OFF,true,primary
1efea1138c7ae2b0e749993c8870b163,37,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
1efea1138c7ae2b0e749993c8870b163,37,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
1efea1138c7ae2b0e749993c8870b163,37,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
5505963f57c0d6716aadaad97496dada,98,BASE,T0_OFF,true,primary
5505963f57c0d6716aadaad97496dada,98,BASE,T1_SILENT_CHECK,true,primary
5505963f57c0d6716aadaad97496dada,98,MASK_SENTINEL,T0_OFF,true,primary
5505963f57c0d6716aadaad97496dada,98,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
5505963f57c0d6716aadaad97496dada,98,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
5505963f57c0d6716aadaad97496dada,98,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
5505963f57c0d6716aadaad97496dada,98,BASE,T0_OFF,true,integrity_duplicate
5505963f57c0d6716aadaad97496dada,98,BASE,T1_SILENT_CHECK,true,integrity_duplicate
5505963f57c0d6716aadaad97496dada,98,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
5505963f57c0d6716aadaad97496dada,98,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
5505963f57c0d6716aadaad97496dada,98,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
5505963f57c0d6716aadaad97496dada,98,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
baf2d517c8c1a8419ab71d0f075beb2d,201,BASE,T0_OFF,true,primary
baf2d517c8c1a8419ab71d0f075beb2d,201,BASE,T1_SILENT_CHECK,true,primary
baf2d517c8c1a8419ab71d0f075beb2d,201,MASK_SENTINEL,T0_OFF,true,primary
baf2d517c8c1a8419ab71d0f075beb2d,201,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
baf2d517c8c1a8419ab71d0f075beb2d,201,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
baf2d517c8c1a8419ab71d0f075beb2d,201,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
e503e1394e3fdd810f6febe3563b06cd,276,BASE,T0_OFF,false,primary
e503e1394e3fdd810f6febe3563b06cd,276,BASE,T1_SILENT_CHECK,false,primary
e503e1394e3fdd810f6febe3563b06cd,276,MASK_SENTINEL,T0_OFF,false,primary
e503e1394e3fdd810f6febe3563b06cd,276,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
e503e1394e3fdd810f6febe3563b06cd,276,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
e503e1394e3fdd810f6febe3563b06cd,276,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
aad6285f7e9e86c6e446c5aaedd17ea6,211,BASE,T0_OFF,true,primary
aad6285f7e9e86c6e446c5aaedd17ea6,211,BASE,T1_SILENT_CHECK,false,primary
aad6285f7e9e86c6e446c5aaedd17ea6,211,MASK_SENTINEL,T0_OFF,false,primary
aad6285f7e9e86c6e446c5aaedd17ea6,211,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
aad6285f7e9e86c6e446c5aaedd17ea6,211,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
aad6285f7e9e86c6e446c5aaedd17ea6,211,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
aad6285f7e9e86c6e446c5aaedd17ea6,211,BASE,T0_OFF,true,integrity_duplicate
aad6285f7e9e86c6e446c5aaedd17ea6,211,BASE,T1_SILENT_CHECK,false,integrity_duplicate
aad6285f7e9e86c6e446c5aaedd17ea6,211,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
aad6285f7e9e86c6e446c5aaedd17ea6,211,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
aad6285f7e9e86c6e446c5aaedd17ea6,211,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
aad6285f7e9e86c6e446c5aaedd17ea6,211,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
067000eaf5c83ea2f2c586eb517c559d,5,BASE,T0_OFF,false,primary
067000eaf5c83ea2f2c586eb517c559d,5,BASE,T1_SILENT_CHECK,false,primary
067000eaf5c83ea2f2c586eb517c559d,5,MASK_SENTINEL,T0_OFF,false,primary
067000eaf5c83ea2f2c586eb517c559d,5,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
067000eaf5c83ea2f2c586eb517c559d,5,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
067000eaf5c83ea2f2c586eb517c559d,5,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,BASE,T0_OFF,true,primary
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,BASE,T1_SILENT_CHECK,true,primary
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,MASK_SENTINEL,T0_OFF,true,primary
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,BASE,T0_OFF,true,integrity_duplicate
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,BASE,T1_SILENT_CHECK,true,integrity_duplicate
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
ddfc6630d27f2c805b9ae55d0a6cbc0e,237,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
78fc6eb34f891957467619694ee13b10,141,BASE,T0_OFF,false,primary
78fc6eb34f891957467619694ee13b10,141,BASE,T1_SILENT_CHECK,false,primary
78fc6eb34f891957467619694ee13b10,141,MASK_SENTINEL,T0_OFF,false,primary
78fc6eb34f891957467619694ee13b10,141,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
78fc6eb34f891957467619694ee13b10,141,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
78fc6eb34f891957467619694ee13b10,141,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
78fc6eb34f891957467619694ee13b10,141,BASE,T0_OFF,false,integrity_duplicate
78fc6eb34f891957467619694ee13b10,141,BASE,T1_SILENT_CHECK,false,integrity_duplicate
78fc6eb34f891957467619694ee13b10,141,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
78fc6eb34f891957467619694ee13b10,141,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
78fc6eb34f891957467619694ee13b10,141,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
78fc6eb34f891957467619694ee13b10,141,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
15d5081d12243f78cabe89aaec69d92a,25,BASE,T0_OFF,true,primary
15d5081d12243f78cabe89aaec69d92a,25,BASE,T1_SILENT_CHECK,true,primary
15d5081d12243f78cabe89aaec69d92a,25,MASK_SENTINEL,T0_OFF,true,primary
15d5081d12243f78cabe89aaec69d92a,25,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
15d5081d12243f78cabe89aaec69d92a,25,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
15d5081d12243f78cabe89aaec69d92a,25,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
dabea90a8c6ef7c82ba454c4d3b34b3a,236,BASE,T0_OFF,true,primary
dabea90a8c6ef7c82ba454c4d3b34b3a,236,BASE,T1_SILENT_CHECK,true,primary
dabea90a8c6ef7c82ba454c4d3b34b3a,236,MASK_SENTINEL,T0_OFF,true,primary
dabea90a8c6ef7c82ba454c4d3b34b3a,236,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
dabea90a8c6ef7c82ba454c4d3b34b3a,236,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
dabea90a8c6ef7c82ba454c4d3b34b3a,236,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
dabea90a8c6ef7c82ba454c4d3b34b3a,236,BASE,T0_OFF,true,integrity_duplicate
dabea90a8c6ef7c82ba454c4d3b34b3a,236,BASE,T1_SILENT_CHECK,true,integrity_duplicate
dabea90a8c6ef7c82ba454c4d3b34b3a,236,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
dabea90a8c6ef7c82ba454c4d3b34b3a,236,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
dabea90a8c6ef7c82ba454c4d3b34b3a,236,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
dabea90a8c6ef7c82ba454c4d3b34b3a,236,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
617260b5f0ac7f6d1bdca49721fd90fa,86,BASE,T0_OFF,false,primary
617260b5f0ac7f6d1bdca49721fd90fa,86,BASE,T1_SILENT_CHECK,false,primary
617260b5f0ac7f6d1bdca49721fd90fa,86,MASK_SENTINEL,T0_OFF,false,primary
617260b5f0ac7f6d1bdca49721fd90fa,86,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
617260b5f0ac7f6d1bdca49721fd90fa,86,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
617260b5f0ac7f6d1bdca49721fd90fa,86,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
617260b5f0ac7f6d1bdca49721fd90fa,86,BASE,T0_OFF,false,integrity_duplicate
617260b5f0ac7f6d1bdca49721fd90fa,86,BASE,T1_SILENT_CHECK,false,integrity_duplicate
617260b5f0ac7f6d1bdca49721fd90fa,86,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
617260b5f0ac7f6d1bdca49721fd90fa,86,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
617260b5f0ac7f6d1bdca49721fd90fa,86,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
617260b5f0ac7f6d1bdca49721fd90fa,86,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
c410a2848491d30f544879d60ad32360,232,BASE,T0_OFF,false,primary
c410a2848491d30f544879d60ad32360,232,BASE,T1_SILENT_CHECK,false,primary
c410a2848491d30f544879d60ad32360,232,MASK_SENTINEL,T0_OFF,false,primary
c410a2848491d30f544879d60ad32360,232,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
c410a2848491d30f544879d60ad32360,232,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
c410a2848491d30f544879d60ad32360,232,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
36b79e44ae825b19dc4caaa793f77f30,55,BASE,T0_OFF,false,primary
36b79e44ae825b19dc4caaa793f77f30,55,BASE,T1_SILENT_CHECK,false,primary
36b79e44ae825b19dc4caaa793f77f30,55,MASK_SENTINEL,T0_OFF,false,primary
36b79e44ae825b19dc4caaa793f77f30,55,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
36b79e44ae825b19dc4caaa793f77f30,55,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
36b79e44ae825b19dc4caaa793f77f30,55,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
36b79e44ae825b19dc4caaa793f77f30,55,BASE,T0_OFF,false,integrity_duplicate
36b79e44ae825b19dc4caaa793f77f30,55,BASE,T1_SILENT_CHECK,false,integrity_duplicate
36b79e44ae825b19dc4caaa793f77f30,55,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
36b79e44ae825b19dc4caaa793f77f30,55,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
36b79e44ae825b19dc4caaa793f77f30,55,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
36b79e44ae825b19dc4caaa793f77f30,55,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
06b49ac1585c3d3462ec0407843b9a49,156,BASE,T0_OFF,true,primary
06b49ac1585c3d3462ec0407843b9a49,156,BASE,T1_SILENT_CHECK,true,primary
06b49ac1585c3d3462ec0407843b9a49,156,MASK_SENTINEL,T0_OFF,true,primary
06b49ac1585c3d3462ec0407843b9a49,156,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
06b49ac1585c3d3462ec0407843b9a49,156,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
06b49ac1585c3d3462ec0407843b9a49,156,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
a5ebb519348f2b445be1f783a43e5a6c,174,BASE,T0_OFF,true,primary
a5ebb519348f2b445be1f783a43e5a6c,174,BASE,T1_SILENT_CHECK,true,primary
a5ebb519348f2b445be1f783a43e5a6c,174,MASK_SENTINEL,T0_OFF,true,primary
a5ebb519348f2b445be1f783a43e5a6c,174,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
a5ebb519348f2b445be1f783a43e5a6c,174,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
a5ebb519348f2b445be1f783a43e5a6c,174,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
a5ebb519348f2b445be1f783a43e5a6c,174,BASE,T0_OFF,true,integrity_duplicate
a5ebb519348f2b445be1f783a43e5a6c,174,BASE,T1_SILENT_CHECK,true,integrity_duplicate
a5ebb519348f2b445be1f783a43e5a6c,174,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
a5ebb519348f2b445be1f783a43e5a6c,174,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
a5ebb519348f2b445be1f783a43e5a6c,174,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
a5ebb519348f2b445be1f783a43e5a6c,174,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
42390cd831800bff7b1d1e7544a94798,116,BASE,T0_OFF,true,primary
42390cd831800bff7b1d1e7544a94798,116,BASE,T1_SILENT_CHECK,false,primary
42390cd831800bff7b1d1e7544a94798,116,MASK_SENTINEL,T0_OFF,true,primary
42390cd831800bff7b1d1e7544a94798,116,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
42390cd831800bff7b1d1e7544a94798,116,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
42390cd831800bff7b1d1e7544a94798,116,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
29916b944576d8f31a80cca6e21edeea,50,BASE,T0_OFF,false,primary
29916b944576d8f31a80cca6e21edeea,50,BASE,T1_SILENT_CHECK,false,primary
29916b944576d8f31a80cca6e21edeea,50,MASK_SENTINEL,T0_OFF,false,primary
29916b944576d8f31a80cca6e21edeea,50,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
29916b944576d8f31a80cca6e21edeea,50,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
29916b944576d8f31a80cca6e21edeea,50,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
c2dc58054acddf8a577151a5baf809e4,260,BASE,T0_OFF,false,primary
c2dc58054acddf8a577151a5baf809e4,260,BASE,T1_SILENT_CHECK,false,primary
c2dc58054acddf8a577151a5baf809e4,260,MASK_SENTINEL,T0_OFF,true,primary
c2dc58054acddf8a577151a5baf809e4,260,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
c2dc58054acddf8a577151a5baf809e4,260,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
c2dc58054acddf8a577151a5baf809e4,260,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
6751cda88b3fcb29eecc1932a828854a,96,BASE,T0_OFF,false,primary
6751cda88b3fcb29eecc1932a828854a,96,BASE,T1_SILENT_CHECK,false,primary
