cluster_id,analysis_order,reference_id,treatment_id,execution_class,strict_correct,semantic_correct,semantic_determinate,output_tokens,finish_reason
b88bb3a994d44aff0a568b1797ea1289,129,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,2130,stop
b88bb3a994d44aff0a568b1797ea1289,129,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,True,True,8192,length
b88bb3a994d44aff0a568b1797ea1289,129,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,8192,length
b88bb3a994d44aff0a568b1797ea1289,129,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,False,8192,length
b88bb3a994d44aff0a568b1797ea1289,129,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,False,True,True,8192,length
b88bb3a994d44aff0a568b1797ea1289,129,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,False,False,8192,length
b88bb3a994d44aff0a568b1797ea1289,129,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,False,8192,length
fc6a70069f6dcfd385ab8130d561df7f,30,BASE,T0_OFF,primary,True,True,True,278,stop
fc6a70069f6dcfd385ab8130d561df7f,30,BASE,T1_SILENT_CHECK,primary,True,True,True,276,stop
fc6a70069f6dcfd385ab8130d561df7f,30,MASK_SENTINEL,T0_OFF,primary,True,True,True,263,stop
fc6a70069f6dcfd385ab8130d561df7f,30,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,262,stop
fc6a70069f6dcfd385ab8130d561df7f,30,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,292,stop
fc6a70069f6dcfd385ab8130d561df7f,30,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,292,stop
72bee501329d569ca8b57a20fcebe7bd,234,MASK_SENTINEL,T0_OFF,primary,False,False,False,248,stop
72bee501329d569ca8b57a20fcebe7bd,234,BASE,T1_SILENT_CHECK,primary,False,False,True,394,stop
72bee501329d569ca8b57a20fcebe7bd,234,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,330,stop
72bee501329d569ca8b57a20fcebe7bd,234,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,360,stop
72bee501329d569ca8b57a20fcebe7bd,234,BASE,T0_OFF,primary,False,False,False,477,stop
72bee501329d569ca8b57a20fcebe7bd,234,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,445,stop
c8669b59c9f28c12d2a717750cebe71f,15,BASE,T0_OFF,primary,False,False,False,161,stop
c8669b59c9f28c12d2a717750cebe71f,15,BASE,T1_SILENT_CHECK,primary,True,True,True,160,stop
c8669b59c9f28c12d2a717750cebe71f,15,MASK_SENTINEL,T0_OFF,primary,True,True,True,128,stop
c8669b59c9f28c12d2a717750cebe71f,15,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,133,stop
c8669b59c9f28c12d2a717750cebe71f,15,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,148,stop
c8669b59c9f28c12d2a717750cebe71f,15,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,148,stop
e8367c787c0171257b948acc2be65f77,71,BASE,T1_SILENT_CHECK,primary,True,True,True,281,stop
e8367c787c0171257b948acc2be65f77,71,BASE,T0_OFF,primary,True,True,True,301,stop
e8367c787c0171257b948acc2be65f77,71,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,299,stop
e8367c787c0171257b948acc2be65f77,71,MASK_SENTINEL,T0_OFF,primary,True,True,True,344,stop
e8367c787c0171257b948acc2be65f77,71,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,270,stop
e8367c787c0171257b948acc2be65f77,71,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,280,stop
e8367c787c0171257b948acc2be65f77,71,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,281,stop
e8367c787c0171257b948acc2be65f77,71,BASE,T0_OFF,integrity_duplicate,True,True,True,301,stop
e8367c787c0171257b948acc2be65f77,71,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,299,stop
e8367c787c0171257b948acc2be65f77,71,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,344,stop
e8367c787c0171257b948acc2be65f77,71,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,270,stop
e8367c787c0171257b948acc2be65f77,71,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,280,stop
4403053507b495ec8ba7c765fdec348a,238,BASE,T1_SILENT_CHECK,primary,True,True,True,125,stop
4403053507b495ec8ba7c765fdec348a,238,BASE,T0_OFF,primary,False,False,False,153,stop
4403053507b495ec8ba7c765fdec348a,238,MASK_SENTINEL,T0_OFF,primary,False,False,False,138,stop
4403053507b495ec8ba7c765fdec348a,238,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,144,stop
4403053507b495ec8ba7c765fdec348a,238,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,170,stop
4403053507b495ec8ba7c765fdec348a,238,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,156,stop
818b29f0ff73336bbed2de625007f84e,182,BASE,T0_OFF,primary,True,True,True,484,stop
818b29f0ff73336bbed2de625007f84e,182,BASE,T1_SILENT_CHECK,primary,True,True,True,451,stop
818b29f0ff73336bbed2de625007f84e,182,MASK_SENTINEL,T0_OFF,primary,False,False,True,529,stop
818b29f0ff73336bbed2de625007f84e,182,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,506,stop
818b29f0ff73336bbed2de625007f84e,182,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,390,stop
818b29f0ff73336bbed2de625007f84e,182,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,451,stop
818b29f0ff73336bbed2de625007f84e,182,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,681,stop
818b29f0ff73336bbed2de625007f84e,182,BASE,T0_OFF,integrity_duplicate,True,True,True,484,stop
818b29f0ff73336bbed2de625007f84e,182,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,True,529,stop
818b29f0ff73336bbed2de625007f84e,182,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,506,stop
818b29f0ff73336bbed2de625007f84e,182,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,True,390,stop
818b29f0ff73336bbed2de625007f84e,182,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,681,stop
f4dbccc77f7e1fc261fa7de499983dfe,251,BASE,T1_SILENT_CHECK,primary,True,True,True,245,stop
f4dbccc77f7e1fc261fa7de499983dfe,251,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,202,stop
f4dbccc77f7e1fc261fa7de499983dfe,251,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,202,stop
f4dbccc77f7e1fc261fa7de499983dfe,251,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,281,stop
f4dbccc77f7e1fc261fa7de499983dfe,251,MASK_SENTINEL,T0_OFF,primary,False,False,False,369,stop
f4dbccc77f7e1fc261fa7de499983dfe,251,BASE,T0_OFF,primary,False,False,False,432,stop
9e45cfbec5e7d5ceba66366fa35aaa64,292,BASE,T0_OFF,primary,True,True,True,263,stop
9e45cfbec5e7d5ceba66366fa35aaa64,292,BASE,T1_SILENT_CHECK,primary,True,True,True,284,stop
9e45cfbec5e7d5ceba66366fa35aaa64,292,MASK_SENTINEL,T0_OFF,primary,True,True,True,321,stop
9e45cfbec5e7d5ceba66366fa35aaa64,292,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,332,stop
9e45cfbec5e7d5ceba66366fa35aaa64,292,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,324,stop
9e45cfbec5e7d5ceba66366fa35aaa64,292,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,429,stop
13bd8c50899053dfd49c1882b7ce64e6,175,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,322,stop
13bd8c50899053dfd49c1882b7ce64e6,175,BASE,T0_OFF,primary,True,True,True,458,stop
13bd8c50899053dfd49c1882b7ce64e6,175,BASE,T0_OFF,integrity_duplicate,True,True,True,458,stop
13bd8c50899053dfd49c1882b7ce64e6,175,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,False,True,322,stop
13bd8c50899053dfd49c1882b7ce64e6,175,BASE,T1_SILENT_CHECK,primary,False,False,True,1010,stop
13bd8c50899053dfd49c1882b7ce64e6,175,MASK_SENTINEL,T0_OFF,primary,False,False,True,1135,stop
13bd8c50899053dfd49c1882b7ce64e6,175,BASE,T1_SILENT_CHECK,integrity_duplicate,False,False,True,1010,stop
13bd8c50899053dfd49c1882b7ce64e6,175,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,True,1135,stop
13bd8c50899053dfd49c1882b7ce64e6,175,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,1501,stop
13bd8c50899053dfd49c1882b7ce64e6,175,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,2128,stop
13bd8c50899053dfd49c1882b7ce64e6,175,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,True,1501,stop
13bd8c50899053dfd49c1882b7ce64e6,175,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,False,False,True,2128,stop
d0d08a47b3180b3217d67258532e7c4e,279,BASE,T0_OFF,primary,False,True,True,336,stop
d0d08a47b3180b3217d67258532e7c4e,279,BASE,T1_SILENT_CHECK,primary,True,True,True,315,stop
d0d08a47b3180b3217d67258532e7c4e,279,MASK_SENTINEL,T0_OFF,primary,True,True,True,168,stop
d0d08a47b3180b3217d67258532e7c4e,279,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,249,stop
d0d08a47b3180b3217d67258532e7c4e,279,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,True,True,256,stop
d0d08a47b3180b3217d67258532e7c4e,279,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,285,stop
26696f2e9dbc0478064711d9af01fb0a,31,BASE,T0_OFF,primary,True,True,True,534,stop
26696f2e9dbc0478064711d9af01fb0a,31,BASE,T1_SILENT_CHECK,primary,True,True,True,520,stop
26696f2e9dbc0478064711d9af01fb0a,31,MASK_SENTINEL,T0_OFF,primary,True,True,True,535,stop
26696f2e9dbc0478064711d9af01fb0a,31,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,495,stop
26696f2e9dbc0478064711d9af01fb0a,31,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,535,stop
26696f2e9dbc0478064711d9af01fb0a,31,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,1405,stop
380e0c2b29394bc04b0672aa2bacd9ca,140,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,189,stop
380e0c2b29394bc04b0672aa2bacd9ca,140,BASE,T1_SILENT_CHECK,primary,True,True,True,263,stop
380e0c2b29394bc04b0672aa2bacd9ca,140,MASK_SENTINEL,T0_OFF,primary,False,False,False,273,stop
380e0c2b29394bc04b0672aa2bacd9ca,140,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,267,stop
380e0c2b29394bc04b0672aa2bacd9ca,140,BASE,T0_OFF,primary,False,False,False,388,stop
380e0c2b29394bc04b0672aa2bacd9ca,140,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,382,stop
b9c3837a8716d76553f8556799f36a65,154,BASE,T0_OFF,primary,False,False,False,381,stop
b9c3837a8716d76553f8556799f36a65,154,BASE,T1_SILENT_CHECK,primary,True,True,True,377,stop
b9c3837a8716d76553f8556799f36a65,154,MASK_SENTINEL,T0_OFF,primary,True,True,True,382,stop
b9c3837a8716d76553f8556799f36a65,154,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,380,stop
b9c3837a8716d76553f8556799f36a65,154,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,361,stop
b9c3837a8716d76553f8556799f36a65,154,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,374,stop
b4399d0c790724daf0ae96f19284857e,44,BASE,T0_OFF,primary,False,False,False,299,stop
b4399d0c790724daf0ae96f19284857e,44,BASE,T1_SILENT_CHECK,primary,True,True,True,288,stop
b4399d0c790724daf0ae96f19284857e,44,MASK_SENTINEL,T0_OFF,primary,False,False,False,272,stop
b4399d0c790724daf0ae96f19284857e,44,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,294,stop
b4399d0c790724daf0ae96f19284857e,44,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,281,stop
b4399d0c790724daf0ae96f19284857e,44,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,283,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,BASE,T0_OFF,primary,False,False,False,394,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,BASE,T1_SILENT_CHECK,primary,False,False,True,417,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,209,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,MASK_SENTINEL,T0_OFF,primary,False,False,False,309,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,312,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,268,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,False,False,209,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,False,309,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,312,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,True,268,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,BASE,T0_OFF,integrity_duplicate,False,False,False,394,stop
7dfaf3c6d48477051ca6e83857ddf9da,245,BASE,T1_SILENT_CHECK,integrity_duplicate,False,False,True,417,stop
d33a77eea2155a3be8dfceb8f5049225,231,MASK_SENTINEL,T0_OFF,primary,True,True,True,209,stop
d33a77eea2155a3be8dfceb8f5049225,231,BASE,T0_OFF,primary,True,True,True,213,stop
d33a77eea2155a3be8dfceb8f5049225,231,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,200,stop
d33a77eea2155a3be8dfceb8f5049225,231,BASE,T1_SILENT_CHECK,primary,True,True,True,235,stop
d33a77eea2155a3be8dfceb8f5049225,231,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,235,stop
d33a77eea2155a3be8dfceb8f5049225,231,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,235,stop
752c5aca2f3c9a2811cf6a0cfc033bd3,158,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,300,stop
752c5aca2f3c9a2811cf6a0cfc033bd3,158,BASE,T0_OFF,primary,False,False,False,404,stop
752c5aca2f3c9a2811cf6a0cfc033bd3,158,BASE,T1_SILENT_CHECK,primary,True,True,True,431,stop
752c5aca2f3c9a2811cf6a0cfc033bd3,158,MASK_SENTINEL,T0_OFF,primary,True,True,True,438,stop
752c5aca2f3c9a2811cf6a0cfc033bd3,158,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,392,stop
752c5aca2f3c9a2811cf6a0cfc033bd3,158,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,275,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,BASE,T1_SILENT_CHECK,primary,True,True,True,246,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,206,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,True,True,261,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,260,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,MASK_SENTINEL,T0_OFF,primary,False,False,False,308,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,246,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,BASE,T0_OFF,primary,False,False,False,402,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,206,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,BASE,T0_OFF,integrity_duplicate,False,False,False,402,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,False,308,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,True,True,261,stop
d0fac546fcde7d8a8a3766f0d1fa10ed,143,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,260,stop
20977a9d052482b1ec7a2ddd186e90ba,183,BASE,T0_OFF,primary,True,True,True,448,stop
20977a9d052482b1ec7a2ddd186e90ba,183,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,413,stop
20977a9d052482b1ec7a2ddd186e90ba,183,MASK_SENTINEL,T0_OFF,primary,True,True,True,431,stop
20977a9d052482b1ec7a2ddd186e90ba,183,BASE,T1_SILENT_CHECK,primary,True,True,True,467,stop
20977a9d052482b1ec7a2ddd186e90ba,183,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,497,stop
20977a9d052482b1ec7a2ddd186e90ba,183,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,424,stop
20977a9d052482b1ec7a2ddd186e90ba,183,BASE,T0_OFF,integrity_duplicate,True,True,True,448,stop
20977a9d052482b1ec7a2ddd186e90ba,183,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,431,stop
20977a9d052482b1ec7a2ddd186e90ba,183,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,467,stop
20977a9d052482b1ec7a2ddd186e90ba,183,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,413,stop
20977a9d052482b1ec7a2ddd186e90ba,183,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,424,stop
20977a9d052482b1ec7a2ddd186e90ba,183,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,497,stop
233d772c0695cab6eba87fa1589d3476,135,BASE,T0_OFF,primary,False,False,False,321,stop
233d772c0695cab6eba87fa1589d3476,135,MASK_SENTINEL,T0_OFF,primary,True,True,True,300,stop
233d772c0695cab6eba87fa1589d3476,135,BASE,T1_SILENT_CHECK,primary,True,True,True,424,stop
233d772c0695cab6eba87fa1589d3476,135,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,321,stop
233d772c0695cab6eba87fa1589d3476,135,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,436,stop
233d772c0695cab6eba87fa1589d3476,135,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,430,stop
f9ae1be8c3e29725bdef3fa6dc2a4bf6,199,BASE,T0_OFF,primary,True,True,True,520,stop
f9ae1be8c3e29725bdef3fa6dc2a4bf6,199,BASE,T1_SILENT_CHECK,primary,True,True,True,541,stop
f9ae1be8c3e29725bdef3fa6dc2a4bf6,199,MASK_SENTINEL,T0_OFF,primary,True,True,True,515,stop
f9ae1be8c3e29725bdef3fa6dc2a4bf6,199,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,551,stop
f9ae1be8c3e29725bdef3fa6dc2a4bf6,199,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,522,stop
f9ae1be8c3e29725bdef3fa6dc2a4bf6,199,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,572,stop
6e736bd667bddef486afd94b781306a2,119,BASE,T1_SILENT_CHECK,primary,False,False,True,1545,stop
6e736bd667bddef486afd94b781306a2,119,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,1384,stop
6e736bd667bddef486afd94b781306a2,119,BASE,T0_OFF,primary,False,False,True,1857,stop
6e736bd667bddef486afd94b781306a2,119,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,True,1488,stop
6e736bd667bddef486afd94b781306a2,119,MASK_SENTINEL,T0_OFF,primary,False,False,True,2002,stop
6e736bd667bddef486afd94b781306a2,119,BASE,T0_OFF,integrity_duplicate,False,False,True,1857,stop
6e736bd667bddef486afd94b781306a2,119,BASE,T1_SILENT_CHECK,integrity_duplicate,False,False,True,1545,stop
6e736bd667bddef486afd94b781306a2,119,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,1384,stop
6e736bd667bddef486afd94b781306a2,119,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,False,True,1488,stop
6e736bd667bddef486afd94b781306a2,119,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,True,2002,stop
6e736bd667bddef486afd94b781306a2,119,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,False,8192,length
6e736bd667bddef486afd94b781306a2,119,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,False,8192,length
64c097035d448de8fc9d5f719e647b81,246,BASE,T0_OFF,primary,True,True,True,118,stop
64c097035d448de8fc9d5f719e647b81,246,BASE,T1_SILENT_CHECK,primary,True,True,True,175,stop
64c097035d448de8fc9d5f719e647b81,246,MASK_SENTINEL,T0_OFF,primary,True,True,True,84,stop
64c097035d448de8fc9d5f719e647b81,246,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,120,stop
64c097035d448de8fc9d5f719e647b81,246,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,86,stop
64c097035d448de8fc9d5f719e647b81,246,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,103,stop
64c097035d448de8fc9d5f719e647b81,246,MASK_SENTINEL,T0_OFF,integrity_duplicate,True,True,True,84,stop
64c097035d448de8fc9d5f719e647b81,246,BASE,T0_OFF,integrity_duplicate,True,True,True,118,stop
64c097035d448de8fc9d5f719e647b81,246,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,True,True,True,120,stop
64c097035d448de8fc9d5f719e647b81,246,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,True,True,True,86,stop
64c097035d448de8fc9d5f719e647b81,246,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,True,True,True,103,stop
64c097035d448de8fc9d5f719e647b81,246,BASE,T1_SILENT_CHECK,integrity_duplicate,True,True,True,175,stop
3ad6fb59539841689615185c224e7295,225,BASE,T1_SILENT_CHECK,primary,True,True,True,355,stop
3ad6fb59539841689615185c224e7295,225,BASE,T0_OFF,primary,True,True,True,401,stop
3ad6fb59539841689615185c224e7295,225,MASK_SENTINEL,T0_OFF,primary,True,True,True,403,stop
3ad6fb59539841689615185c224e7295,225,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,388,stop
3ad6fb59539841689615185c224e7295,225,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,True,True,True,344,stop
3ad6fb59539841689615185c224e7295,225,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,320,stop
6800fdc559a045bffde13fe5f804ba09,170,MASK_SENTINEL,T0_OFF,primary,False,False,False,62,stop
6800fdc559a045bffde13fe5f804ba09,170,BASE,T0_OFF,primary,False,False,False,147,stop
6800fdc559a045bffde13fe5f804ba09,170,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,62,stop
6800fdc559a045bffde13fe5f804ba09,170,BASE,T1_SILENT_CHECK,primary,False,False,True,135,stop
6800fdc559a045bffde13fe5f804ba09,170,MASK_SENTINEL,T1_SILENT_CHECK,primary,False,False,True,138,stop
6800fdc559a045bffde13fe5f804ba09,170,MASK_SENTINEL,T0_OFF,integrity_duplicate,False,False,False,62,stop
6800fdc559a045bffde13fe5f804ba09,170,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,integrity_duplicate,False,False,False,62,stop
6800fdc559a045bffde13fe5f804ba09,170,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,False,False,True,156,stop
6800fdc559a045bffde13fe5f804ba09,170,BASE,T1_SILENT_CHECK,integrity_duplicate,False,False,True,135,stop
6800fdc559a045bffde13fe5f804ba09,170,BASE,T0_OFF,integrity_duplicate,False,False,False,147,stop
6800fdc559a045bffde13fe5f804ba09,170,MASK_SENTINEL,T1_SILENT_CHECK,integrity_duplicate,False,False,True,138,stop
6800fdc559a045bffde13fe5f804ba09,170,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,integrity_duplicate,False,False,True,156,stop
cf213d0df7748ca2f7d6e793cb0daf89,166,BASE,T0_OFF,primary,True,True,True,421,stop
cf213d0df7748ca2f7d6e793cb0daf89,166,MASK_SENTINEL,T0_OFF,primary,True,True,True,384,stop
cf213d0df7748ca2f7d6e793cb0daf89,166,BASE,T1_SILENT_CHECK,primary,True,True,True,396,stop
cf213d0df7748ca2f7d6e793cb0daf89,166,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,381,stop
cf213d0df7748ca2f7d6e793cb0daf89,166,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,383,stop
cf213d0df7748ca2f7d6e793cb0daf89,166,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,primary,True,True,True,397,stop
82f07d956d91aa42811b2090b552dd28,155,BASE,T0_OFF,primary,True,True,True,432,stop
82f07d956d91aa42811b2090b552dd28,155,BASE,T1_SILENT_CHECK,primary,True,True,True,460,stop
82f07d956d91aa42811b2090b552dd28,155,MASK_SENTINEL,T0_OFF,primary,False,False,False,512,stop
82f07d956d91aa42811b2090b552dd28,155,MASK_SENTINEL,T1_SILENT_CHECK,primary,True,True,True,500,stop
82f07d956d91aa42811b2090b552dd28,155,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,primary,False,False,False,431,stop
